,flat,GPAV,HTD,TPR-TF,ISO-TPR-TF,TPR-AT,ISO-TPR-AT,TPR-W
flat,,1.000318163491555e-161,5.101474980134996e-09,4.6148413663421956e-150,1.6009304549442052e-130,7.078234591584696e-33,1.019954398317697e-151,2.217541404764681e-137
GPAV,1.000318163491555e-161,,4.742175043079272e-63,3.189188015374342e-23,5.240724641024721e-122,5.024512192736375e-81,1.389965672379519e-68,1.1193926369419724e-21
HTD,5.101474980134996e-09,4.742175043079272e-63,,8.775809412710235e-84,2.136716978947161e-24,0.003385097424020285,9.338727107091065e-44,6.623165838771929e-143
TPR-TF,4.6148413663421956e-150,3.189188015374342e-23,8.775809412710235e-84,,9.20158891687792e-93,4.0220069211128825e-115,3.1465196719293613e-52,3.813026220858376e-12
ISO-TPR-TF,1.6009304549442052e-130,5.240724641024721e-122,2.136716978947161e-24,9.20158891687792e-93,,4.268128476505399e-16,3.5881649379625986e-96,5.161610581565828e-70
TPR-AT,7.078234591584696e-33,5.024512192736375e-81,0.003385097424020285,4.0220069211128825e-115,4.268128476505399e-16,,1.1102682888316958e-46,6.413554442845069e-119
ISO-TPR-AT,1.019954398317697e-151,1.389965672379519e-68,9.338727107091065e-44,3.1465196719293613e-52,3.5881649379625986e-96,1.1102682888316958e-46,,1.838422326301506e-44
TPR-W,2.217541404764681e-137,1.1193926369419724e-21,6.623165838771929e-143,3.813026220858376e-12,5.161610581565828e-70,6.413554442845069e-119,1.838422326301506e-44,
