,flat,GPAV,HTD,TPR-TF,ISO-TPR-TF,TPR-AT,ISO-TPR-AT,TPR-W
flat,,0.8172872364599311,3.9578471397645156e-08,0.0683276851274722,2.0899262157826366e-05,0.01417687260941384,6.777577785850415e-07,0.6445946603257832
GPAV,0.8172872364599311,,4.1566594035170094e-12,1.4139440640758202e-05,5.884007970703436e-16,0.00032683367019453654,3.687076551964771e-20,0.6823323987765646
HTD,3.9578471397645156e-08,4.1566594035170094e-12,,2.1582781690691793e-11,9.685335524282594e-18,5.2379084689394295e-20,2.3132354365143596e-19,2.7499706349389196e-15
TPR-TF,0.0683276851274722,1.4139440640758202e-05,2.1582781690691793e-11,,2.7580559071207438e-17,0.043742398788637206,3.431827611842085e-23,2.825170724969705e-12
ISO-TPR-TF,2.0899262157826366e-05,5.884007970703436e-16,9.685335524282594e-18,2.7580559071207438e-17,,3.812337861461167e-13,9.298365303674465e-05,9.319872348636513e-07
TPR-AT,0.01417687260941384,0.00032683367019453654,5.2379084689394295e-20,0.043742398788637206,3.812337861461167e-13,,2.0039901200794248e-16,1.1269640957286317e-05
ISO-TPR-AT,6.777577785850415e-07,3.687076551964771e-20,2.3132354365143596e-19,3.431827611842085e-23,9.298365303674465e-05,2.0039901200794248e-16,,1.166167976365343e-09
TPR-W,0.6445946603257832,0.6823323987765646,2.7499706349389196e-15,2.825170724969705e-12,9.319872348636513e-07,1.1269640957286317e-05,1.166167976365343e-09,
