,flat,GPAV,HTD,TPR-TF,ISO-TPR-TF,TPR-AT,ISO-TPR-AT,TPR-W
flat,,5.190489625124259e-28,0.12699999239201007,4.4251444947480124e-24,8.730594746866659e-27,5.622464142518732e-17,1.1368436420694317e-25,5.18854575047011e-20
GPAV,5.190489625124259e-28,,1.4749663439488885e-21,4.083011867830662e-27,7.076417863269099e-22,8.620247272851537e-13,8.224790278785009e-12,4.7149061464819727e-29
HTD,0.12699999239201007,1.4749663439488885e-21,,1.0673782668488107e-18,3.8266733061469487e-20,1.2253945610537009e-20,3.1145248659925364e-18,3.586477664968862e-16
TPR-TF,4.4251444947480124e-24,4.083011867830662e-27,1.0673782668488107e-18,,4.149948198229536e-21,3.1140548399835605e-07,9.658799923642326e-07,2.8105307392350263e-18
ISO-TPR-TF,8.730594746866659e-27,7.076417863269099e-22,3.8266733061469487e-20,4.149948198229536e-21,,1.220393624872237e-10,0.003965537876549374,7.551878580984332e-26
TPR-AT,5.622464142518732e-17,8.620247272851537e-13,1.2253945610537009e-20,3.1140548399835605e-07,1.220393624872237e-10,,9.700920208853199e-08,0.05094054262463505
ISO-TPR-AT,1.1368436420694317e-25,8.224790278785009e-12,3.1145248659925364e-18,9.658799923642326e-07,0.003965537876549374,9.700920208853199e-08,,3.277372408266137e-15
TPR-W,5.18854575047011e-20,4.7149061464819727e-29,3.586477664968862e-16,2.8105307392350263e-18,7.551878580984332e-26,0.05094054262463505,3.277372408266137e-15,
