	flat	GPAV	HTD	TPR-TF	ISO-TPR-TF	TPR-AT	ISO-TPR-AT	TPR-W
flat	[0, 0, 0]	[3, 1, 8]	[5, 0, 7]	[3, 1, 8]	[4, 2, 6]	[4, 2, 6]	[5, 1, 6]	[2, 0, 10]
GPAV	[8, 1, 3]	[0, 0, 0]	[5, 1, 6]	[3, 1, 8]	[11, 1, 0]	[6, 0, 6]	[12, 0, 0]	[2, 1, 9]
HTD	[7, 0, 5]	[6, 1, 5]	[0, 0, 0]	[6, 1, 5]	[6, 1, 5]	[6, 1, 5]	[7, 0, 5]	[2, 2, 8]
TPR-TF	[8, 1, 3]	[8, 1, 3]	[5, 1, 6]	[0, 0, 0]	[9, 1, 2]	[7, 0, 5]	[10, 1, 1]	[2, 1, 9]
ISO-TPR-TF	[6, 2, 4]	[0, 1, 11]	[5, 1, 6]	[2, 1, 9]	[0, 0, 0]	[6, 0, 6]	[4, 2, 6]	[2, 1, 9]
TPR-AT	[6, 2, 4]	[6, 0, 6]	[5, 1, 6]	[5, 0, 7]	[6, 0, 6]	[0, 0, 0]	[6, 1, 5]	[1, 3, 8]
ISO-TPR-AT	[6, 1, 5]	[0, 0, 12]	[5, 0, 7]	[1, 1, 10]	[6, 2, 4]	[5, 1, 6]	[0, 0, 0]	[2, 0, 10]
TPR-W	[10, 0, 2]	[9, 1, 2]	[8, 2, 2]	[9, 1, 2]	[9, 1, 2]	[8, 3, 1]	[10, 0, 2]	[0, 0, 0]
