algo	FS	ONTO	hier1	hier2	p-value	hier1-hier2
ranger	PCA	MF	TPR-TF	ISO-TPR-TF	0.0	0.0019295176254576234
ranger	PCA	MF	TPR-TF	GPAV	0.0	0.0008626155126641081
ranger	PCA	MF	TPR-TF	HTD	0.0	0.017394948282949685
ranger	PCA	MF	ISO-TPR-TF	GPAV	0.0	-0.0010669021127935152
ranger	PCA	MF	ISO-TPR-TF	HTD	0.0	0.015465430657492044
ranger	PCA	MF	GPAV	HTD	0.0	0.01653233277028558
svmLinear2	PCA	MF	flat	TPR-TF	0.00882	0.021223524020464082
svmLinear2	PCA	MF	flat	ISO-TPR-TF	0.0	0.03451833275161416
svmLinear2	PCA	MF	flat	GPAV	0.0	0.037042261275666837
svmLinear2	PCA	MF	flat	HTD	0.0	-0.07188040342036446
svmLinear2	PCA	MF	TPR-TF	ISO-TPR-TF	0.0004	0.013294808731150055
svmLinear2	PCA	MF	TPR-TF	GPAV	2e-05	0.01581873725520273
svmLinear2	PCA	MF	TPR-TF	HTD	0.0	-0.09310392744082852
svmLinear2	PCA	MF	ISO-TPR-TF	HTD	0.0	-0.10639873617197856
svmLinear2	PCA	MF	GPAV	HTD	0.0	-0.10892266469603121
treebag	PCA	MF	flat	TPR-TF	0.0	-0.021170051750654954
treebag	PCA	MF	flat	ISO-TPR-TF	0.0	-0.02062158628288223
treebag	PCA	MF	flat	GPAV	0.0	-0.021041692866306794
treebag	PCA	MF	flat	HTD	0.0	0.030908123830352355
treebag	PCA	MF	TPR-TF	ISO-TPR-TF	0.0	0.0005484654677727305
treebag	PCA	MF	TPR-TF	GPAV	2e-05	0.00012835888434816156
treebag	PCA	MF	TPR-TF	HTD	0.0	0.0520781755810073
treebag	PCA	MF	ISO-TPR-TF	GPAV	0.0	-0.00042010658342456897
treebag	PCA	MF	ISO-TPR-TF	HTD	0.0	0.05152971011323458
treebag	PCA	MF	GPAV	HTD	0.0	0.051949816696659115
xgbLinear	PCA	MF	flat	TPR-TF	0.0	-0.049221582489885375
xgbLinear	PCA	MF	flat	ISO-TPR-TF	0.0	-0.03451639798644785
xgbLinear	PCA	MF	flat	GPAV	0.0	-0.04326421937055796
xgbLinear	PCA	MF	flat	HTD	0.0	-0.058049071956812526
xgbLinear	PCA	MF	TPR-TF	ISO-TPR-TF	0.0	0.014705184503437512
xgbLinear	PCA	MF	TPR-TF	GPAV	7e-05	0.005957363119327374
xgbLinear	PCA	MF	ISO-TPR-TF	GPAV	0.0	-0.00874782138411013
xgbLinear	PCA	MF	ISO-TPR-TF	HTD	2e-05	-0.023532673970364702
adaboost	FS	CC	flat	TPR-TF	0.0	-0.031087076601001604
adaboost	FS	CC	flat	ISO-TPR-TF	0.0	-0.04889345140254153
adaboost	FS	CC	flat	GPAV	0.0	-0.04067088335921637
adaboost	FS	CC	flat	HTD	0.0	0.08056224686643959
adaboost	FS	CC	TPR-TF	ISO-TPR-TF	0.0	-0.01780637480153996
adaboost	FS	CC	TPR-TF	GPAV	0.0	-0.009583806758214783
adaboost	FS	CC	TPR-TF	HTD	0.0	0.1116493234674412
adaboost	FS	CC	ISO-TPR-TF	GPAV	0.0	0.00822256804332516
adaboost	FS	CC	ISO-TPR-TF	HTD	0.0	0.12945569826898123
adaboost	FS	CC	GPAV	HTD	0.0	0.12123313022565606
C5.0	FS	CC	flat	TPR-TF	0.0	-0.13369867574058705
C5.0	FS	CC	flat	ISO-TPR-TF	0.0	-0.12111806188568808
C5.0	FS	CC	flat	GPAV	0.0	-0.16100949730371725
C5.0	FS	CC	TPR-TF	ISO-TPR-TF	0.00147	0.012580613854898922
C5.0	FS	CC	TPR-TF	GPAV	0.0	-0.027310821563130368
C5.0	FS	CC	TPR-TF	HTD	0.0	0.10809895581143654
C5.0	FS	CC	ISO-TPR-TF	GPAV	0.0	-0.0398914354180293
C5.0	FS	CC	ISO-TPR-TF	HTD	0.0	0.09551834195653755
C5.0	FS	CC	GPAV	HTD	0.0	0.1354097773745669
glmnet	FS	CC	ISO-TPR-TF	GPAV	0.00768	-0.0019507139297446092
kknn	FS	CC	flat	TPR-TF	0.0	-0.027846847900022606
kknn	FS	CC	flat	ISO-TPR-TF	0.0	-0.029350430352682987
kknn	FS	CC	flat	GPAV	0.0	-0.02867555193752176
kknn	FS	CC	flat	HTD	0.0	0.07062930976719588
kknn	FS	CC	TPR-TF	GPAV	0.0	-0.0008287040374991556
kknn	FS	CC	TPR-TF	HTD	0.0	0.0984761576672185
kknn	FS	CC	ISO-TPR-TF	GPAV	0.0	0.0006748784151612455
kknn	FS	CC	ISO-TPR-TF	HTD	0.0	0.09997974011987884
kknn	FS	CC	GPAV	HTD	0.0	0.09930486170471749
lda	FS	CC	flat	TPR-TF	0.0	-0.011064437166765879
lda	FS	CC	flat	ISO-TPR-TF	0.0	-0.011560039235357407
lda	FS	CC	flat	GPAV	0.0	-0.011279542239361291
lda	FS	CC	TPR-TF	ISO-TPR-TF	5e-05	-0.0004956020685915294
lda	FS	CC	TPR-TF	GPAV	1e-05	-0.0002151050725954065
lda	FS	CC	TPR-TF	HTD	0.0	0.012131822427766314
lda	FS	CC	ISO-TPR-TF	HTD	0.0	0.012627424496357863
lda	FS	CC	GPAV	HTD	0.0	0.01234692750036174
LogitBoost	FS	CC	flat	TPR-TF	0.0	-0.045664189340630226
LogitBoost	FS	CC	flat	ISO-TPR-TF	0.0	-0.047340401786350864
LogitBoost	FS	CC	flat	GPAV	0.0	-0.046825640182888394
LogitBoost	FS	CC	flat	HTD	0.0	0.040961031189896295
LogitBoost	FS	CC	TPR-TF	ISO-TPR-TF	1e-05	-0.0016762124457206256
LogitBoost	FS	CC	TPR-TF	HTD	0.0	0.08662522053052654
LogitBoost	FS	CC	ISO-TPR-TF	GPAV	0.0001	0.0005147616034624305
LogitBoost	FS	CC	ISO-TPR-TF	HTD	0.0	0.08830143297624712
LogitBoost	FS	CC	GPAV	HTD	0.0	0.08778667137278472
mlp	FS	CC	flat	TPR-TF	0.0	-0.037937222484272955
mlp	FS	CC	flat	ISO-TPR-TF	0.0	-0.036816797392666425
mlp	FS	CC	flat	GPAV	0.0	-0.04178853210288017
mlp	FS	CC	flat	HTD	0.0	0.04473780388442925
mlp	FS	CC	TPR-TF	HTD	0.0	0.08267502636870222
mlp	FS	CC	ISO-TPR-TF	GPAV	1e-05	-0.004971734710213781
mlp	FS	CC	ISO-TPR-TF	HTD	0.0	0.08155460127709566
mlp	FS	CC	GPAV	HTD	0.0	0.08652633598730945
naive_bayes	FS	CC	flat	TPR-TF	0.0	-0.012267817714960645
naive_bayes	FS	CC	flat	ISO-TPR-TF	0.0	-0.013470780846785954
naive_bayes	FS	CC	flat	GPAV	0.0	-0.014202458693040742
naive_bayes	FS	CC	TPR-TF	ISO-TPR-TF	0.0	-0.0012029631318253142
naive_bayes	FS	CC	TPR-TF	GPAV	0.0	-0.0019346409780800983
naive_bayes	FS	CC	TPR-TF	HTD	0.0	0.01755777311355158
naive_bayes	FS	CC	ISO-TPR-TF	GPAV	0.0	-0.0007316778462547842
naive_bayes	FS	CC	ISO-TPR-TF	HTD	0.0	0.018760736245376882
naive_bayes	FS	CC	GPAV	HTD	0.0	0.019492414091631664
ranger	FS	CC	flat	TPR-TF	0.0	-0.016775327265291143
ranger	FS	CC	flat	ISO-TPR-TF	0.0	-0.01784138455296161
ranger	FS	CC	flat	GPAV	0.0	-0.017606999101271975
ranger	FS	CC	flat	HTD	0.0	0.017074202624533023
ranger	FS	CC	TPR-TF	GPAV	0.00427	-0.0008316718359808381
ranger	FS	CC	TPR-TF	HTD	0.0	0.03384952988982416
ranger	FS	CC	ISO-TPR-TF	HTD	0.0	0.03491558717749462
ranger	FS	CC	GPAV	HTD	0.0	0.034681201725805
svmLinear2	FS	CC	flat	TPR-TF	0.0	-0.051193994618201434
svmLinear2	FS	CC	flat	ISO-TPR-TF	0.0	-0.0568494540691531
svmLinear2	FS	CC	flat	GPAV	0.0	-0.0583916353260132
svmLinear2	FS	CC	flat	HTD	0.0	0.04346362660041205
svmLinear2	FS	CC	TPR-TF	ISO-TPR-TF	0.0001	-0.005655459450951668
svmLinear2	FS	CC	TPR-TF	GPAV	0.0	-0.0071976407078117735
svmLinear2	FS	CC	TPR-TF	HTD	0.0	0.09465762121861353
svmLinear2	FS	CC	ISO-TPR-TF	HTD	0.0	0.1003130806695652
svmLinear2	FS	CC	GPAV	HTD	0.0	0.1018552619264254
treebag	FS	CC	flat	TPR-TF	0.0	-0.024713183879655175
treebag	FS	CC	flat	ISO-TPR-TF	0.0	-0.024856512879862604
treebag	FS	CC	flat	GPAV	0.0	-0.02496705521283526
treebag	FS	CC	flat	HTD	0.0	0.07737322169237842
treebag	FS	CC	TPR-TF	GPAV	6e-05	-0.00025387133318008196
treebag	FS	CC	TPR-TF	HTD	0.0	0.10208640557203363
treebag	FS	CC	ISO-TPR-TF	GPAV	0.0	-0.00011054233297265687
treebag	FS	CC	ISO-TPR-TF	HTD	0.0	0.10222973457224105
treebag	FS	CC	GPAV	HTD	0.0	0.10234027690521376
xgbLinear	FS	CC	flat	TPR-TF	0.0	-0.02966819461694334
xgbLinear	FS	CC	flat	ISO-TPR-TF	0.0	-0.03131866210927475
xgbLinear	FS	CC	flat	GPAV	0.0	-0.03461469943297675
xgbLinear	FS	CC	TPR-TF	ISO-TPR-TF	3e-05	-0.0016504674923314027
xgbLinear	FS	CC	TPR-TF	GPAV	3e-05	-0.004946504816033421
xgbLinear	FS	CC	TPR-TF	HTD	0.0	0.03035771224093676
xgbLinear	FS	CC	ISO-TPR-TF	HTD	0.0	0.03200817973326817
xgbLinear	FS	CC	GPAV	HTD	0.0	0.035304217056970184
adaboost	PCA	CC	flat	TPR-TF	0.0	-0.04594031629902368
adaboost	PCA	CC	flat	ISO-TPR-TF	0.0	-0.04660332469464343
adaboost	PCA	CC	flat	GPAV	0.0	-0.046757050765106625
adaboost	PCA	CC	flat	HTD	0.0	0.076272996904832
adaboost	PCA	CC	TPR-TF	ISO-TPR-TF	0.00209	-0.0006630083956197232
adaboost	PCA	CC	TPR-TF	GPAV	1e-05	-0.0008167344660829332
adaboost	PCA	CC	TPR-TF	HTD	0.0	0.12221331320385585
adaboost	PCA	CC	ISO-TPR-TF	GPAV	9e-05	-0.00015372607046321
adaboost	PCA	CC	ISO-TPR-TF	HTD	0.0	0.12287632159947541
adaboost	PCA	CC	GPAV	HTD	0.0	0.1230300476699386
C5.0	PCA	CC	flat	TPR-TF	0.0	-0.1454949473245325
C5.0	PCA	CC	flat	ISO-TPR-TF	0.0	-0.03946599489965574
C5.0	PCA	CC	flat	GPAV	0.0	-0.08915123121323013
C5.0	PCA	CC	flat	HTD	0.0	-0.15171283089166923
C5.0	PCA	CC	TPR-TF	ISO-TPR-TF	0.0	0.10602895242487674
C5.0	PCA	CC	TPR-TF	GPAV	0.0	0.056343716111302344
C5.0	PCA	CC	ISO-TPR-TF	GPAV	0.0	-0.049685236313574375
C5.0	PCA	CC	ISO-TPR-TF	HTD	0.0	-0.11224683599201343
C5.0	PCA	CC	GPAV	HTD	0.0	-0.0625615996784391
glmnet	PCA	CC	flat	ISO-TPR-TF	0.00018	0.006430285796052178
glmnet	PCA	CC	flat	HTD	0.00048	0.00457268589558328
glmnet	PCA	CC	ISO-TPR-TF	GPAV	0.00171	-0.0020330753040366995
kknn	PCA	CC	flat	TPR-TF	0.0	-0.010530063790094848
kknn	PCA	CC	flat	ISO-TPR-TF	0.0	-0.01050392600922731
kknn	PCA	CC	flat	GPAV	0.0	-0.010564936895404747
kknn	PCA	CC	flat	HTD	0.0	0.03760178064345703
kknn	PCA	CC	TPR-TF	HTD	0.0	0.04813184443355188
kknn	PCA	CC	ISO-TPR-TF	GPAV	0.0	-6.101088617744025e-05
kknn	PCA	CC	ISO-TPR-TF	HTD	0.0	0.04810570665268436
kknn	PCA	CC	GPAV	HTD	0.0	0.04816671753886178
lda	PCA	CC	flat	HTD	4e-05	0.00037874616206583553
lda	PCA	CC	TPR-TF	ISO-TPR-TF	0.0	0.0026847732935460335
lda	PCA	CC	ISO-TPR-TF	GPAV	0.0	-0.0025775045920726114
lda	PCA	CC	ISO-TPR-TF	HTD	0.00571	-0.0017093966697468775
LogitBoost	PCA	CC	flat	TPR-TF	0.0	-0.035500660683429525
LogitBoost	PCA	CC	flat	ISO-TPR-TF	0.0	-0.03481172667804598
LogitBoost	PCA	CC	flat	GPAV	0.0	-0.03562630295187028
LogitBoost	PCA	CC	flat	HTD	0.0	-0.017577865458061885
LogitBoost	PCA	CC	TPR-TF	ISO-TPR-TF	0.00455	0.0006889340053835337
LogitBoost	PCA	CC	TPR-TF	HTD	0.0	0.017922795225367643
LogitBoost	PCA	CC	ISO-TPR-TF	GPAV	0.0	-0.0008145762738242972
LogitBoost	PCA	CC	ISO-TPR-TF	HTD	0.0	0.017233861219984107
LogitBoost	PCA	CC	GPAV	HTD	0.0	0.01804843749380841
mlp	PCA	CC	flat	TPR-TF	0.0	-0.13149652199484746
mlp	PCA	CC	flat	GPAV	0.0	-0.11149577908233195
mlp	PCA	CC	flat	HTD	0.0	-0.1431045588615337
mlp	PCA	CC	TPR-TF	ISO-TPR-TF	0.0	0.11671154004375744
mlp	PCA	CC	TPR-TF	GPAV	0.0	0.020000742912515433
mlp	PCA	CC	TPR-TF	HTD	0.001	-0.011608036866686284
mlp	PCA	CC	ISO-TPR-TF	GPAV	0.0	-0.09671079713124203
mlp	PCA	CC	ISO-TPR-TF	HTD	0.0	-0.12831957691044377
mlp	PCA	CC	GPAV	HTD	0.0	-0.03160877977920169
naive_bayes	PCA	CC	flat	TPR-TF	0.00799	0.009183554047453963
naive_bayes	PCA	CC	flat	ISO-TPR-TF	0.0	0.020408116810417178
naive_bayes	PCA	CC	flat	GPAV	0.0	0.02195246722584479
naive_bayes	PCA	CC	flat	HTD	0.0	-0.01649503116046943
naive_bayes	PCA	CC	TPR-TF	ISO-TPR-TF	0.0	0.011224562762963202
naive_bayes	PCA	CC	TPR-TF	GPAV	0.0	0.01276891317839083
naive_bayes	PCA	CC	TPR-TF	HTD	0.0	-0.025678585207923394
naive_bayes	PCA	CC	ISO-TPR-TF	HTD	0.0	-0.0369031479708866
naive_bayes	PCA	CC	GPAV	HTD	0.0	-0.03844749838631425
ranger	PCA	CC	flat	TPR-TF	0.0	-0.013325194199981976
ranger	PCA	CC	flat	ISO-TPR-TF	0.0	-0.010793441699072709
ranger	PCA	CC	flat	GPAV	0.0	-0.01242049975617367
ranger	PCA	CC	TPR-TF	ISO-TPR-TF	0.0	0.0025317525009092732
ranger	PCA	CC	TPR-TF	GPAV	0.0	0.0009046944438083164
ranger	PCA	CC	TPR-TF	HTD	0.0	0.01874747888665586
ranger	PCA	CC	ISO-TPR-TF	GPAV	0.0	-0.0016270580571009568
ranger	PCA	CC	ISO-TPR-TF	HTD	0.0	0.016215726385746587
ranger	PCA	CC	GPAV	HTD	0.0	0.017842784442847537
svmLinear2	PCA	CC	flat	ISO-TPR-TF	2e-05	0.034397305518650216
svmLinear2	PCA	CC	flat	GPAV	0.0	0.040799123496583295
svmLinear2	PCA	CC	flat	HTD	0.0	-0.04370065736879717
svmLinear2	PCA	CC	TPR-TF	ISO-TPR-TF	2e-05	0.03497755561079382
svmLinear2	PCA	CC	TPR-TF	GPAV	0.0	0.04137937358872693
svmLinear2	PCA	CC	TPR-TF	HTD	0.0	-0.04312040727665353
svmLinear2	PCA	CC	ISO-TPR-TF	HTD	0.0	-0.0780979628874474
svmLinear2	PCA	CC	GPAV	HTD	0.0	-0.08449978086538047
treebag	PCA	CC	flat	TPR-TF	0.0	-0.02667607961785567
treebag	PCA	CC	flat	ISO-TPR-TF	0.0	-0.025687475527471283
treebag	PCA	CC	flat	GPAV	0.0	-0.026625469406549227
treebag	PCA	CC	flat	HTD	0.0	0.03532134785671023
treebag	PCA	CC	TPR-TF	ISO-TPR-TF	0.0	0.0009886040903844034
treebag	PCA	CC	TPR-TF	GPAV	0.00171	5.061021130646871e-05
treebag	PCA	CC	TPR-TF	HTD	0.0	0.06199742747456591
treebag	PCA	CC	ISO-TPR-TF	GPAV	0.0	-0.0009379938790779348
treebag	PCA	CC	ISO-TPR-TF	HTD	0.0	0.061008823384181544
treebag	PCA	CC	GPAV	HTD	0.0	0.06194681726325942
xgbLinear	PCA	CC	flat	TPR-TF	0.0	-0.04840889567858343
xgbLinear	PCA	CC	flat	ISO-TPR-TF	0.0	-0.037078133497701504
xgbLinear	PCA	CC	flat	GPAV	0.0	-0.04358926266298335
xgbLinear	PCA	CC	flat	HTD	0.0	-0.05128715300632728
xgbLinear	PCA	CC	TPR-TF	ISO-TPR-TF	0.0	0.011330762180881918
xgbLinear	PCA	CC	TPR-TF	GPAV	0.00099	0.004819633015600137
xgbLinear	PCA	CC	ISO-TPR-TF	GPAV	0.0	-0.006511129165281786
xgbLinear	PCA	CC	ISO-TPR-TF	HTD	0.00046	-0.014209019508625744
