	flat	GPAV	HTD	TPR-TF	ISO-TPR-TF	TPR-AT	ISO-TPR-AT	TPR-W
flat	[0, 0, 0]	[0, 1, 11]	[7, 5, 0]	[0, 1, 11]	[0, 1, 11]	[2, 6, 4]	[0, 1, 11]	[0, 3, 9]
GPAV	[11, 1, 0]	[0, 0, 0]	[11, 1, 0]	[8, 4, 0]	[4, 5, 3]	[11, 1, 0]	[6, 5, 1]	[7, 3, 2]
HTD	[0, 5, 7]	[0, 1, 11]	[0, 0, 0]	[0, 1, 11]	[0, 1, 11]	[0, 1, 11]	[0, 1, 11]	[0, 1, 11]
TPR-TF	[11, 1, 0]	[0, 4, 8]	[11, 1, 0]	[0, 0, 0]	[0, 6, 6]	[11, 1, 0]	[0, 8, 4]	[7, 4, 1]
ISO-TPR-TF	[11, 1, 0]	[3, 5, 4]	[11, 1, 0]	[6, 6, 0]	[0, 0, 0]	[11, 1, 0]	[5, 6, 1]	[8, 4, 0]
TPR-AT	[4, 6, 2]	[0, 1, 11]	[11, 1, 0]	[0, 1, 11]	[0, 1, 11]	[0, 0, 0]	[0, 1, 11]	[0, 2, 10]
ISO-TPR-AT	[11, 1, 0]	[1, 5, 6]	[11, 1, 0]	[4, 8, 0]	[1, 6, 5]	[11, 1, 0]	[0, 0, 0]	[7, 4, 1]
TPR-W	[9, 3, 0]	[2, 3, 7]	[11, 1, 0]	[1, 4, 7]	[0, 4, 8]	[10, 2, 0]	[1, 4, 7]	[0, 0, 0]
