	flat	GPAV	HTD	TPR-TF	ISO-TPR-TF	TPR-AT	ISO-TPR-AT	TPR-W
flat	[0, 0, 0]	[2, 2, 8]	[5, 1, 6]	[0, 4, 8]	[3, 2, 7]	[3, 4, 5]	[3, 1, 8]	[2, 1, 9]
GPAV	[8, 2, 2]	[0, 0, 0]	[5, 3, 4]	[1, 6, 5]	[9, 3, 0]	[6, 4, 2]	[11, 1, 0]	[3, 5, 4]
HTD	[6, 1, 5]	[4, 3, 5]	[0, 0, 0]	[2, 5, 5]	[5, 2, 5]	[4, 3, 5]	[5, 2, 5]	[3, 3, 6]
TPR-TF	[8, 4, 0]	[5, 6, 1]	[5, 5, 2]	[0, 0, 0]	[8, 4, 0]	[7, 5, 0]	[9, 3, 0]	[5, 5, 2]
ISO-TPR-TF	[7, 2, 3]	[0, 3, 9]	[5, 2, 5]	[0, 4, 8]	[0, 0, 0]	[6, 3, 3]	[4, 2, 6]	[1, 6, 5]
TPR-AT	[5, 4, 3]	[2, 4, 6]	[5, 3, 4]	[0, 5, 7]	[3, 3, 6]	[0, 0, 0]	[3, 5, 4]	[1, 5, 6]
ISO-TPR-AT	[8, 1, 3]	[0, 1, 11]	[5, 2, 5]	[0, 3, 9]	[6, 2, 4]	[4, 5, 3]	[0, 0, 0]	[1, 5, 6]
TPR-W	[9, 1, 2]	[4, 5, 3]	[6, 3, 3]	[2, 5, 5]	[5, 6, 1]	[6, 5, 1]	[6, 5, 1]	[0, 0, 0]
