	flat	GPAV	HTD	TPR-TF	ISO-TPR-TF	TPR-AT	ISO-TPR-AT	TPR-W
flat	[0, 0, 0]	[3, 3, 6]	[4, 3, 5]	[2, 2, 8]	[3, 3, 6]	[3, 4, 5]	[4, 2, 6]	[2, 3, 7]
GPAV	[6, 3, 3]	[0, 0, 0]	[5, 3, 4]	[1, 4, 7]	[6, 6, 0]	[5, 4, 3]	[7, 5, 0]	[2, 6, 4]
HTD	[5, 3, 4]	[4, 3, 5]	[0, 0, 0]	[4, 3, 5]	[6, 1, 5]	[5, 2, 5]	[4, 3, 5]	[3, 4, 5]
TPR-TF	[8, 2, 2]	[7, 4, 1]	[5, 3, 4]	[0, 0, 0]	[6, 6, 0]	[5, 6, 1]	[6, 6, 0]	[3, 7, 2]
ISO-TPR-TF	[6, 3, 3]	[0, 6, 6]	[5, 1, 6]	[0, 6, 6]	[0, 0, 0]	[5, 3, 4]	[1, 7, 4]	[2, 4, 6]
TPR-AT	[5, 4, 3]	[3, 4, 5]	[5, 2, 5]	[1, 6, 5]	[4, 3, 5]	[0, 0, 0]	[4, 3, 5]	[1, 5, 6]
ISO-TPR-AT	[6, 2, 4]	[0, 5, 7]	[5, 3, 4]	[0, 6, 6]	[4, 7, 1]	[5, 3, 4]	[0, 0, 0]	[2, 4, 6]
TPR-W	[7, 3, 2]	[4, 6, 2]	[5, 4, 3]	[2, 7, 3]	[6, 4, 2]	[6, 5, 1]	[6, 4, 2]	[0, 0, 0]
