,flat,GPAV,HTD,TPR-TF,ISO-TPR-TF,TPR-AT,ISO-TPR-AT,TPR-W
flat,,2.4531523849192646e-22,3.083650277650877e-29,1.4777656310360641e-21,3.592087902254703e-21,0.11187559983857545,7.19105788064481e-22,6.093084028614594e-22
GPAV,2.4531523849192646e-22,,8.418434683687318e-31,0.02280858207496874,5.518417696705881e-20,3.200675299906483e-21,8.46201963720191e-14,0.062069367771188
HTD,3.083650277650877e-29,8.418434683687318e-31,,1.069123472314246e-30,1.069123472314246e-30,2.640721206938931e-29,1.0691408170130015e-30,1.069123472314246e-30
TPR-TF,1.4777656310360641e-21,0.02280858207496874,1.069123472314246e-30,,7.558762269930221e-12,3.2429348378511825e-21,5.48869900321026e-05,0.6773443049279687
ISO-TPR-TF,3.592087902254703e-21,5.518417696705881e-20,1.069123472314246e-30,7.558762269930221e-12,,3.2856764533359628e-21,3.738895170131539e-16,4.99791490159961e-09
TPR-AT,0.11187559983857545,3.200675299906483e-21,2.640721206938931e-29,3.2429348378511825e-21,3.2856764533359628e-21,,3.2856764533359628e-21,3.2429348378511825e-21
ISO-TPR-AT,7.19105788064481e-22,8.46201963720191e-14,1.0691408170130015e-30,5.48869900321026e-05,3.738895170131539e-16,3.2856764533359628e-21,,0.0006940322386594431
TPR-W,6.093084028614594e-22,0.062069367771188,1.069123472314246e-30,0.6773443049279687,4.99791490159961e-09,3.2429348378511825e-21,0.0006940322386594431,
