,flat,GPAV,HTD,TPR-TF,ISO-TPR-TF,TPR-AT,ISO-TPR-AT,TPR-W
flat,,4.275579486653004e-24,1.5187944139937694e-28,5.250785349664873e-21,1.5504914339959605e-25,3.1730585754428946e-05,6.97193110695478e-24,5.1473952403864844e-11
GPAV,4.275579486653004e-24,,8.285316565025991e-31,2.5765509561487286e-05,8.532737392440671e-06,4.272409051593891e-22,0.0009714557015737412,1.7163987410002205e-18
HTD,1.5187944139937694e-28,8.285316565025991e-31,,1.2365179562755143e-30,9.546556698799066e-31,4.067867238583174e-28,1.1780330589603048e-30,1.0350952273445227e-30
TPR-TF,5.250785349664873e-21,2.5765509561487286e-05,1.2365179562755143e-30,,1.0901075501196948e-07,9.317753220819096e-21,9.00203912380576e-05,1.0379898403363022e-19
ISO-TPR-TF,1.5504914339959605e-25,8.532737392440671e-06,9.546556698799066e-31,1.0901075501196948e-07,,1.0088277566997378e-22,1.4654496706598528e-06,5.146843329465739e-16
TPR-AT,3.1730585754428946e-05,4.272409051593891e-22,4.067867238583174e-28,9.317753220819096e-21,1.0088277566997378e-22,,4.755199328834309e-22,2.895258790669592e-13
ISO-TPR-AT,6.97193110695478e-24,0.0009714557015737412,1.1780330589603048e-30,9.00203912380576e-05,1.4654496706598528e-06,4.755199328834309e-22,,5.639100524649211e-18
TPR-W,5.1473952403864844e-11,1.7163987410002205e-18,1.0350952273445227e-30,1.0379898403363022e-19,5.146843329465739e-16,2.895258790669592e-13,5.639100524649211e-18,
