,flat,GPAV,HTD,TPR-TF,ISO-TPR-TF,TPR-AT,ISO-TPR-AT,TPR-W
flat,,1.158490755607225e-152,9.009251470930937e-183,3.32131033919678e-181,1.5934365907445784e-115,2.428693013981467e-186,1.6150052683076165e-148,1.8167225514231604e-187
GPAV,1.158490755607225e-152,,1.0448327471738165e-27,2.880631863243635e-19,2.6274289599190356e-44,1.1768386879413706e-32,4.607147728418036e-56,4.41878441607303e-43
HTD,9.009251470930937e-183,1.0448327471738165e-27,,2.396846314090752e-09,2.9700445364569295e-53,0.5840676580732309,3.582839030071585e-30,0.9649447743647684
TPR-TF,3.32131033919678e-181,2.880631863243635e-19,2.396846314090752e-09,,1.225176336977015e-57,9.283520342519616e-12,8.77444319614544e-22,3.3813502889677615e-22
ISO-TPR-TF,1.5934365907445784e-115,2.6274289599190356e-44,2.9700445364569295e-53,1.225176336977015e-57,,1.8619620807749633e-59,5.537061640797923e-38,3.3330452889943446e-75
TPR-AT,2.428693013981467e-186,1.1768386879413706e-32,0.5840676580732309,9.283520342519616e-12,1.8619620807749633e-59,,2.9037372262728907e-35,0.3334412874276753
ISO-TPR-AT,1.6150052683076165e-148,4.607147728418036e-56,3.582839030071585e-30,8.77444319614544e-22,5.537061640797923e-38,2.9037372262728907e-35,,1.5994626236902776e-45
TPR-W,1.8167225514231604e-187,4.41878441607303e-43,0.9649447743647684,3.3813502889677615e-22,3.3330452889943446e-75,0.3334412874276753,1.5994626236902776e-45,
