,flat,GPAV,HTD,TPR-TF,ISO-TPR-TF,TPR-AT,ISO-TPR-AT,TPR-W
flat,,0.13302101642387362,1.8340334822628909e-37,0.0018543521352124583,0.016780592433806318,4.5708025070536563e-14,0.2606219250088384,9.035857772809672e-26
GPAV,0.13302101642387362,,1.436504697582236e-18,3.671698318178445e-13,1.7610230225068824e-58,7.59076326192693e-14,1.1587095097098669e-38,4.022170024870229e-33
HTD,1.8340334822628909e-37,1.436504697582236e-18,,6.357216317954043e-17,6.839258015737128e-26,5.865977003707882e-50,8.255062779209482e-20,3.0743394668377486e-11
TPR-TF,0.0018543521352124583,3.671698318178445e-13,6.357216317954043e-17,,3.3495908427231564e-58,1.211853730104671e-10,2.791095975264422e-20,2.6691364367660062e-30
ISO-TPR-TF,0.016780592433806318,1.7610230225068824e-58,6.839258015737128e-26,3.3495908427231564e-58,,4.3240242421176434e-23,1.7050130182566933e-50,1.0251414798669289e-45
TPR-AT,4.5708025070536563e-14,7.59076326192693e-14,5.865977003707882e-50,1.211853730104671e-10,4.3240242421176434e-23,,1.5326910456667613e-15,0.9714558898919544
ISO-TPR-AT,0.2606219250088384,1.1587095097098669e-38,8.255062779209482e-20,2.791095975264422e-20,1.7050130182566933e-50,1.5326910456667613e-15,,2.78881334905592e-35
TPR-W,9.035857772809672e-26,4.022170024870229e-33,3.0743394668377486e-11,2.6691364367660062e-30,1.0251414798669289e-45,0.9714558898919544,2.78881334905592e-35,
