,flat,GPAV,HTD,TPR-TF,ISO-TPR-TF,TPR-AT,ISO-TPR-AT,TPR-W
flat,,3.9896686930318285e-143,3.554702467817783e-144,1.6779904146563604e-140,1.0498459548186434e-142,0.42791175056406394,4.752129117163742e-143,5.849862391334565e-142
GPAV,3.9896686930318285e-143,,1.3876698652954752e-179,1.8061295872366771e-12,3.3451072802904528e-15,1.8587853575563967e-164,3.970441446589935e-16,0.4660917277746235
HTD,3.554702467817783e-144,1.3876698652954752e-179,,1.0914386303137354e-179,3.93997200950278e-179,1.477048843558179e-163,1.3284518750375219e-179,7.411411725356606e-179
TPR-TF,1.6779904146563604e-140,1.8061295872366771e-12,1.0914386303137354e-179,,3.432461635892853e-31,4.1990304828809366e-164,3.2018139759194103e-13,4.507702731189225e-22
ISO-TPR-TF,1.0498459548186434e-142,3.3451072802904528e-15,3.93997200950278e-179,3.432461635892853e-31,,2.1968149149525527e-164,5.751535189935351e-14,5.275499684814199e-05
TPR-AT,0.42791175056406394,1.8587853575563967e-164,1.477048843558179e-163,4.1990304828809366e-164,2.1968149149525527e-164,,1.787251404635078e-164,2.691878377005077e-163
ISO-TPR-AT,4.752129117163742e-143,3.970441446589935e-16,1.3284518750375219e-179,3.2018139759194103e-13,5.751535189935351e-14,1.787251404635078e-164,,0.591431397584959
TPR-W,5.849862391334565e-142,0.4660917277746235,7.411411725356606e-179,4.507702731189225e-22,5.275499684814199e-05,2.691878377005077e-163,0.591431397584959,
