,flat,GPAV,HTD,TPR-TF,ISO-TPR-TF,TPR-AT,ISO-TPR-AT,TPR-W
flat,,1.5838220892818538e-164,4.396506495966729e-205,6.311024331376033e-163,1.901657200068199e-164,0.8305590850069527,2.189619601351909e-164,1.3561656161261135e-162
GPAV,1.5838220892818538e-164,,9.726606183791363e-213,4.974848313522851e-15,2.3620927689982434e-07,4.326541366541145e-170,2.6484747417044224e-23,4.8494468187298825e-21
HTD,4.396506495966729e-205,9.726606183791363e-213,,9.555929951723343e-213,9.577025016427751e-213,2.2799024472526924e-191,9.640852403565708e-213,9.619563886270915e-213
TPR-TF,6.311024331376033e-163,4.974848313522851e-15,9.555929951723343e-213,,1.1670082710679926e-07,4.430581783305491e-170,6.573781961274011e-09,2.9451677372326544e-09
ISO-TPR-TF,1.901657200068199e-164,2.3620927689982434e-07,9.577025016427751e-213,1.1670082710679926e-07,,4.591342507150268e-170,0.6799627362903056,1.9118005056656543e-12
TPR-AT,0.8305590850069527,4.326541366541145e-170,2.2799024472526924e-191,4.430581783305491e-170,4.591342507150268e-170,,4.758406982794996e-170,1.0438001989478019e-169
ISO-TPR-AT,2.189619601351909e-164,2.6484747417044224e-23,9.640852403565708e-213,6.573781961274011e-09,0.6799627362903056,4.758406982794996e-170,,5.4446572897735344e-14
TPR-W,1.3561656161261135e-162,4.8494468187298825e-21,9.619563886270915e-213,2.9451677372326544e-09,1.9118005056656543e-12,1.0438001989478019e-169,5.4446572897735344e-14,
